Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
388,Naz Reid,PRA,20.5,OVER,52.3%,D,DO NOT BET,50.96,❌ MISS,19.0,OVER,54.4%,53.06,❌ MISS,OVER,54.4%,53.1,❌ MISS,UNDER,50.0%,53.31,✅ HIT,OVER,50.3%,49.0,❌ MISS,-0.47,0.49,0.13,2.1,-4.14,0.6,0.8,0.0212,75.0%
389,Trey Murphy III,PR,25.5,OVER,53.6%,D,DO NOT BET,50.87,❌ MISS,20.0,OVER,53.0%,50.32,❌ MISS,OVER,52.9%,50.19,❌ MISS,OVER,54.1%,51.42,❌ MISS,OVER,54.3%,51.55,❌ MISS,-0.64,-0.99,-0.05,-3.5,1.26,1.2,1.6,0.0062,100.0%
390,Cade Cunningham,REB,5.5,UNDER,50.2%,B,DO NOT BET,50.8,❌ MISS,8.0,UNDER,50.3%,50.88,❌ MISS,OVER,50.6%,51.99,✅ HIT,UNDER,50.9%,51.55,❌ MISS,UNDER,50.2%,50.77,❌ MISS,0.08,-0.99,0.37,-1.7,1.84,1.0,1.6,0.0055,75.0%
391,Brandon Ingram,TOV,2.5,OVER,51.4%,A,DO NOT BET,50.6,❌ MISS,0.0,OVER,51.4%,50.63,❌ MISS,OVER,51.1%,50.27,❌ MISS,OVER,51.7%,50.93,❌ MISS,OVER,51.3%,50.55,❌ MISS,0.01,-0.1,-1.5,-0.1,0.11,0.8,1.2,0.0023,100.0%
392,James Harden,PRA,35.5,OVER,52.8%,D,DO NOT BET,50.47,❌ MISS,31.0,OVER,54.6%,52.36,❌ MISS,OVER,54.7%,52.39,❌ MISS,OVER,50.7%,48.41,❌ MISS,OVER,51.0%,48.72,❌ MISS,-0.34,0.06,-0.7,0.3,-2.01,0.4,0.8,0.0191,100.0%
393,Cooper Flagg,AST,4.5,OVER,50.9%,C,DO NOT BET,50.45,✅ HIT,5.0,UNDER,52.2%,54.67,❌ MISS,UNDER,52.5%,54.98,❌ MISS,OVER,54.7%,54.25,✅ HIT,OVER,53.6%,53.2,✅ HIT,0.32,-2.37,0.0,-1.5,1.7,1.4,2.0,0.033,50.0%
394,Brandon Ingram,3PA,4.5,OVER,51.1%,B,DO NOT BET,50.43,✅ HIT,6.0,OVER,51.1%,50.38,✅ HIT,OVER,50.3%,49.67,✅ HIT,OVER,51.9%,51.23,✅ HIT,OVER,51.1%,50.45,✅ HIT,-0.13,0.23,-1.5,0.5,-0.78,1.0,1.2,0.0055,100.0%
395,Donte DiVincenzo,RA,7.5,OVER,52.1%,C,DO NOT BET,50.39,❌ MISS,7.0,OVER,51.3%,49.6,❌ MISS,OVER,51.3%,49.64,❌ MISS,OVER,53.0%,51.34,❌ MISS,OVER,52.6%,50.97,❌ MISS,-0.71,0.2,-0.91,0.3,-1.35,0.8,0.4,0.0078,100.0%
396,Brandon Ingram,3PM,1.5,OVER,51.1%,S,DO NOT BET,50.38,✅ HIT,5.0,OVER,53.5%,52.79,✅ HIT,OVER,53.2%,52.49,✅ HIT,UNDER,51.0%,53.72,❌ MISS,UNDER,51.3%,54.04,❌ MISS,-0.21,0.26,-1.5,0.3,-0.55,1.0,0.8,0.0227,50.0%
397,Naz Reid,3PM,1.5,OVER,50.4%,S,DO NOT BET,50.12,❌ MISS,1.0,UNDER,50.3%,52.58,✅ HIT,UNDER,50.6%,52.85,✅ HIT,OVER,51.4%,51.15,❌ MISS,OVER,51.0%,50.78,❌ MISS,-1.87,1.75,0.0,0.7,-1.45,0.6,0.0,0.0086,50.0%
398,Scottie Barnes,FTM,2.5,OVER,50.2%,B,DO NOT BET,50.1,❌ MISS,2.0,OVER,51.3%,51.22,❌ MISS,UNDER,50.1%,52.2,✅ HIT,OVER,50.5%,50.4,❌ MISS,UNDER,50.9%,53.03,✅ HIT,-0.32,0.04,-0.33,0.1,-0.82,1.2,1.2,0.0082,50.0%
399,RJ Barrett,REB,5.5,OVER,50.1%,B,DO NOT BET,49.98,✅ HIT,6.0,UNDER,50.6%,52.72,❌ MISS,OVER,50.2%,50.17,✅ HIT,UNDER,50.0%,52.12,❌ MISS,OVER,50.7%,50.61,✅ HIT,0.06,-0.31,-1.5,-0.3,0.36,1.6,1.6,0.0048,50.0%
400,Anthony Edwards,REB,4.5,OVER,50.0%,B,DO NOT BET,49.78,✅ HIT,8.0,UNDER,50.9%,53.15,❌ MISS,OVER,50.0%,49.75,✅ HIT,OVER,50.1%,49.89,✅ HIT,OVER,50.9%,50.62,✅ HIT,-0.36,0.73,-0.7,1.1,-1.64,0.6,0.4,0.0063,75.0%
401,Julius Randle,PR,25.5,OVER,52.6%,D,DO NOT BET,49.71,❌ MISS,14.0,OVER,53.7%,50.79,❌ MISS,OVER,53.5%,50.63,❌ MISS,OVER,51.5%,48.65,❌ MISS,OVER,51.7%,48.78,❌ MISS,-0.45,0.27,-0.35,1.5,-4.05,0.2,0.4,0.01,100.0%
402,Jerami Grant,PR,23.5,UNDER,50.8%,D,DO NOT BET,49.61,✅ HIT,12.0,UNDER,51.5%,50.29,✅ HIT,UNDER,51.5%,50.27,✅ HIT,UNDER,50.2%,49.0,✅ HIT,UNDER,50.1%,48.87,✅ HIT,-0.1,0.01,-1.11,0.1,-1.14,1.0,1.2,0.0068,100.0%
403,Julius Randle,TOV,2.5,OVER,50.1%,A,DO NOT BET,49.43,✅ HIT,4.0,UNDER,50.1%,52.78,❌ MISS,UNDER,50.4%,53.08,❌ MISS,OVER,50.6%,49.96,✅ HIT,OVER,50.3%,49.63,✅ HIT,-0.13,-0.75,-0.65,-0.9,0.75,1.0,1.2,0.0039,50.0%
404,Devin Booker,PRA,35.5,OVER,50.0%,D,DO NOT BET,49.37,❌ MISS,34.0,UNDER,50.3%,52.94,✅ HIT,UNDER,50.2%,52.79,✅ HIT,OVER,50.1%,49.45,❌ MISS,OVER,50.4%,49.77,❌ MISS,0.02,-1.01,-0.75,-6.9,7.02,1.0,1.6,0.0026,50.0%
405,Bennedict Mathurin,PTS,19.5,UNDER,50.1%,D,DO NOT BET,49.27,❌ MISS,26.0,OVER,51.6%,54.4,✅ HIT,OVER,51.1%,53.94,✅ HIT,UNDER,51.3%,50.46,❌ MISS,UNDER,51.8%,50.95,❌ MISS,-0.19,0.14,-0.33,0.9,-2.13,0.8,0.4,0.0145,50.0%
406,RJ Barrett,3PM,1.5,OVER,51.0%,S,DO NOT BET,49.25,❌ MISS,1.0,OVER,51.0%,49.24,❌ MISS,OVER,50.7%,48.96,❌ MISS,OVER,51.4%,49.59,❌ MISS,OVER,51.0%,49.21,❌ MISS,-0.22,-0.6,-1.5,-0.7,0.44,0.8,1.2,0.0022,100.0%
407,Ivica Zubac,AST,1.5,OVER,51.4%,C,DO NOT BET,48.46,❌ MISS,1.0,OVER,50.8%,47.77,❌ MISS,OVER,50.2%,47.18,❌ MISS,OVER,52.9%,49.88,❌ MISS,OVER,52.0%,48.99,❌ MISS,-1.15,-0.79,-1.33,-0.5,-0.23,1.0,1.6,0.0105,100.0%
408,Brandin Podziemski,RA,10.5,UNDER,51.1%,C,DO NOT BET,48.44,❌ MISS,12.0,UNDER,52.4%,49.78,❌ MISS,UNDER,52.0%,49.32,❌ MISS,OVER,50.0%,54.68,✅ HIT,OVER,50.0%,54.68,✅ HIT,-1.3,0.08,-0.49,0.1,-1.66,0.6,1.2,0.0113,50.0%
409,Brandin Podziemski,PA,20.5,UNDER,52.3%,D,DO NOT BET,48.27,❌ MISS,27.0,UNDER,53.2%,49.23,❌ MISS,UNDER,52.9%,48.88,❌ MISS,UNDER,51.8%,47.74,❌ MISS,UNDER,51.3%,47.26,❌ MISS,-0.98,0.31,-0.27,1.3,-5.38,1.0,0.8,0.0081,100.0%
410,Julius Randle,PTS,18.5,OVER,50.4%,D,DO NOT BET,47.66,❌ MISS,10.0,OVER,50.2%,47.43,❌ MISS,UNDER,50.2%,54.98,✅ HIT,OVER,51.1%,48.38,❌ MISS,OVER,50.5%,47.8,❌ MISS,-0.64,0.66,-0.38,2.7,-5.29,0.2,0.4,0.005,75.0%
411,James Harden,PTS,21.5,OVER,50.2%,D,DO NOT BET,46.41,❌ MISS,17.0,UNDER,50.2%,56.04,✅ HIT,UNDER,50.6%,56.44,✅ HIT,OVER,51.2%,47.35,❌ MISS,OVER,50.6%,46.76,❌ MISS,-0.66,-0.12,-0.65,-0.5,-2.29,0.4,0.8,0.0069,50.0%
