source_file,Rank,rerank_position,Player,Stat,Pick,Confidence,Recommendation,Tier,Result,Rank Score,historical_rerank_score,hybrid_rerank_score,stat_component,tier_component,rec_component,player_component,agreement_component,stability_component
AI Picks by Srini underdog - March 10 2026.csv,171,800,Derrick White,PA,OVER,62.80%,DO NOT BET,D,✅ HIT,61.29,0.5939984669984064,0.5390042023223827,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.6723577235772358,1.0,0.9568
AI Picks by Srini underdog - March 15 2026.csv,118,801,VJ Edgecombe,REB,UNDER,58.6%,DO NOT BET,B,❌ MISS,59.44,0.6157206814953482,0.5389799108588536,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5840975609756097,1.0,0.9936
AI Picks by Srini underdog - March 9 2026.csv,28,802,Bennedict Mathurin,3PM,UNDER,59.20%,DO NOT BET,S,❌ MISS,59.51,0.614803265646785,0.5389187587529944,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4934417344173441,1.0,0.9902
AI Picks by Srini underdog - March 10 2026.csv,214,803,Kyle Kuzma,3PM,UNDER,58.30%,DO NOT BET,S,❌ MISS,59.54,0.614287892362407,0.5388131239163089,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5227380015735641,1.0,0.9825
AI Picks by Srini underdog - March 10 2026.csv,191,804,Jaylen Brown,FTM,UNDER,61.90%,BET WITH CAUTION,B,✅ HIT,60.29,0.6051877660204005,0.5386319867480078,0.5145057766367137,0.5557229965156795,0.5894404591104735,0.3511199601791936,1.0,0.9859
AI Picks by Srini underdog - March 10 2026.csv,230,805,LaMelo Ball,TOV,OVER,56.60%,DO NOT BET,A,✅ HIT,59.03,0.6199626918028304,0.5386026609838619,0.59583830803343,0.6088002636783125,0.49407702047654983,0.5640975609756097,1.0,0.992
AI Picks by Srini underdog - March 11 2026.csv,128,806,Desmond Bane,REB,UNDER,58.10%,DO NOT BET,B,❌ MISS,59.08,0.6192993499871352,0.5385537518005936,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6368342458934793,1.0,0.9937
AI Picks by Srini underdog - March 12 2026.csv,249,807,Chet Holmgren,BLK,UNDER,57.1%,BET WITH CAUTION,S,✅ HIT,57.44,0.638414165760909,0.5384401557541263,0.644579945799458,0.5869918699186992,0.5894404591104735,0.5516629711751663,1.0,0.9804
AI Picks by Srini underdog - March 13 2026.csv,106,808,Deni Avdija,PRA,OVER,63.3%,DO NOT BET,D,❌ MISS,61.48,0.5908759347158111,0.5384271557270431,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.4724442138038401,1.0,0.99
AI Picks by Srini underdog - March 14 2026.csv,109,809,Nikola Jokić,REB,UNDER,59.5%,DO NOT BET,B,❌ MISS,60.41,0.6033479217844178,0.5383535191872595,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4297199638663053,1.0,0.9937
AI Picks by Srini underdog - March 14 2026.csv,135,810,DeMar DeRozan,REB,OVER,62.4%,DO NOT BET,B,❌ MISS,59.67,0.6118968947536347,0.5382528592626341,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.415509693558474,1.0,0.9959
AI Picks by Srini underdog - March 12 2026.csv,127,811,Tyler Herro,PA,UNDER,62.0%,DO NOT BET,D,NO GAME,61.97,0.5848096865106016,0.5382302717636057,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.591869918699187,1.0,0.9884
AI Picks by Srini underdog - March 14 2026.csv,102,812,Tyler Herro,AST,UNDER,60.7%,DO NOT BET,C,❌ MISS,60.77,0.5985053973777102,0.5379581719008213,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.591869918699187,1.0,0.9927
AI Picks by Srini underdog - March 15 2026.csv,130,813,Ausar Thompson,SB,UNDER,57.0%,DO NOT BET,A,✅ HIT,59.09,0.6182587223744456,0.537953796451732,0.6069806560134566,0.6088002636783125,0.49407702047654983,0.5170731707317073,1.0,0.9802
AI Picks by Srini underdog - March 9 2026.csv,22,814,Jalen Brunson,REB,UNDER,60.20%,DO NOT BET,B,❌ MISS,60.67,0.5995990554790882,0.5379045236728498,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.3700813008130081,1.0,0.9904
AI Picks by Srini underdog - March 10 2026.csv,207,815,Scottie Barnes,SB,UNDER,53.60%,DO NOT BET,A,✅ HIT,59.8,0.6098215553950834,0.537897772471603,0.6069806560134566,0.6088002636783125,0.49407702047654983,0.5424015009380863,1.0,0.992
AI Picks by Srini underdog - March 14 2026.csv,132,816,Derrick White,RA,OVER,59.5%,DO NOT BET,C,✅ HIT,59.75,0.6102887074117072,0.5378191582854749,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6723577235772358,1.0,0.986
AI Picks by Srini underdog - March 10 2026.csv,195,817,Jalen Johnson,RA,UNDER,60.00%,DO NOT BET,C,✅ HIT,60.14,0.6056655433168009,0.5377957529998675,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6164260826281732,1.0,0.9714
AI Picks by Srini underdog - March 15 2026.csv,116,818,Jalen Duren,FTM,UNDER,59.9%,DO NOT BET,B,✅ HIT,59.57,0.6122603412820332,0.537724573512226,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.6001318391562294,1.0,0.9942
AI Picks by Srini underdog - March 10 2026.csv,199,819,Julius Randle,FTM,UNDER,57.50%,DO NOT BET,B,✅ HIT,60.04,0.6067078706659961,0.5377087397829772,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.6265071329958583,1.0,0.9936
AI Picks by Srini underdog - March 14 2026.csv,157,820,Desmond Bane,REB,UNDER,58.9%,DO NOT BET,B,✅ HIT,58.75,0.6218393499871352,0.5376818160208321,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6368342458934793,1.0,0.9901
AI Picks by Srini underdog - March 15 2026.csv,74,821,Evan Mobley,PTS,UNDER,60.9%,DO NOT BET,D,✅ HIT,62.03,0.5832513090657955,0.537676042020802,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.45512195121951216,1.0,0.9954
AI Picks by Srini underdog - March 9 2026.csv,29,822,Mikal Bridges,3PA,UNDER,56.40%,DO NOT BET,B,✅ HIT,59.13,0.6172372341064959,0.5375956394751116,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.6477351916376306,1.0,0.9883
AI Picks by Srini underdog - March 14 2026.csv,167,823,De'Aaron Fox,REB,UNDER,60.0%,DO NOT BET,B,❌ MISS,58.29,0.6270660879994133,0.5375623761570244,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6501016260162601,1.0,0.9933
AI Picks by Srini underdog - March 11 2026.csv,69,824,Alperen Sengun,PA,OVER,64.90%,DO NOT BET,D,❌ MISS,62.27,0.5801530826672904,0.5374970572470548,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4607538802660754,1.0,0.9603
AI Picks by Srini underdog - March 10 2026.csv,174,825,Josh Giddey,AST,UNDER,64.10%,DO NOT BET,C,❌ MISS,61.18,0.5926181616053526,0.5372660252236439,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.42409756097560974,1.0,0.9793
AI Picks by Srini underdog - March 10 2026.csv,185,826,Kyle Kuzma,PTS,OVER,63.10%,DO NOT BET,D,✅ HIT,60.75,0.5974379141012007,0.5371114025723167,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5227380015735641,1.0,0.9943
AI Picks by Srini underdog - March 10 2026.csv,136,827,Jaylen Brown,AST,UNDER,60.10%,DO NOT BET,C,❌ MISS,62.87,0.572285401525711,0.5369702204682306,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.3511199601791936,1.0,0.9906
AI Picks by Srini underdog - March 10 2026.csv,158,828,Brandon Miller,FGA,UNDER,61.80%,DO NOT BET,D,❌ MISS,61.74,0.5855728173367024,0.536967897014677,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.47460545193687226,1.0,0.9792
AI Picks by Srini underdog - March 12 2026.csv,150,829,Tyler Herro,PR,UNDER,61.6%,DO NOT BET,D,NO GAME,60.9,0.5952217472683363,0.5368176831217554,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.591869918699187,1.0,0.997
AI Picks by Srini underdog - March 15 2026.csv,60,830,Deni Avdija,PA,UNDER,61.2%,DO NOT BET,D,❌ MISS,63.07,0.5696221160210669,0.5367681368779462,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4724442138038401,1.0,0.9779
AI Picks by Srini underdog - March 11 2026.csv,172,831,James Harden,TOV,OVER,62.90%,BET WITH CAUTION,A,✅ HIT,57.45,0.6355435439067505,0.53665070414831,0.59583830803343,0.6088002636783125,0.5894404591104735,0.39101995565410197,1.0,0.9925
AI Picks by Srini underdog - March 12 2026.csv,153,832,Jalen Suggs,PRA,UNDER,63.8%,DO NOT BET,D,❌ MISS,60.72,0.5970462538647472,0.5366274656204617,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5149974052932018,1.0,0.9943
AI Picks by Srini underdog - March 12 2026.csv,146,833,Derrick White,PA,OVER,62.0%,DO NOT BET,D,NO GAME,61.07,0.5926384669984065,0.5364382451358751,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.6723577235772358,1.0,0.984
AI Picks by Srini underdog - March 11 2026.csv,82,834,Paolo Banchero,AST,OVER,60.00%,DO NOT BET,C,✅ HIT,61.1,0.5920134651860479,0.5362613517560021,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5575505967825636,1.0,0.9791
AI Picks by Srini underdog - March 14 2026.csv,113,835,Jalen Suggs,RA,UNDER,61.8%,DO NOT BET,C,❌ MISS,60.18,0.6026926755833037,0.5361691993706412,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5149974052932018,1.0,0.9924
AI Picks by Srini underdog - March 11 2026.csv,98,836,Amen Thompson,FTM,UNDER,59.80%,DO NOT BET,B,✅ HIT,60.58,0.59773471834202,0.5360046311392751,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.4609756097560975,1.0,0.9888
AI Picks by Srini underdog - March 15 2026.csv,171,837,Rudy Gobert,BLK,UNDER,56.6%,BET WITH CAUTION,S,✅ HIT,57.11,0.6385088641056725,0.5359787738984612,0.644579945799458,0.5869918699186992,0.5894404591104735,0.586159954622802,1.0,0.9473
AI Picks by Srini underdog - March 12 2026.csv,156,838,Tyler Herro,PRA,UNDER,61.3%,DO NOT BET,D,NO GAME,60.69,0.5963335052053458,0.5359348211936906,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.591869918699187,1.0,0.9963
AI Picks by Srini underdog - March 14 2026.csv,110,839,Payton Pritchard,REB,OVER,61.4%,DO NOT BET,B,✅ HIT,60.29,0.6010251600487545,0.5359262928664379,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.351892346509672,1.0,0.9737
AI Picks by Srini underdog - March 12 2026.csv,209,840,Chet Holmgren,REB,OVER,60.2%,DO NOT BET,B,✅ HIT,58.83,0.618112222515304,0.5358708039592355,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5516629711751663,1.0,0.9975
AI Picks by Srini underdog - March 12 2026.csv,183,841,Stephon Castle,REB,UNDER,57.5%,DO NOT BET,B,❌ MISS,59.83,0.606229284599561,0.5357921542526736,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5273835920177383,1.0,0.992
AI Picks by Srini underdog - March 12 2026.csv,134,842,Paolo Banchero,PTS,OVER,58.8%,DO NOT BET,D,❌ MISS,61.71,0.5840191736221007,0.5357286708020257,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9487
AI Picks by Srini underdog - March 12 2026.csv,211,843,Jayson Tatum,3PM,OVER,59.1%,DO NOT BET,S,NO GAME,58.75,0.6188009756738854,0.5357068727172198,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5334688346883468,1.0,0.9969
AI Picks by Srini underdog - March 15 2026.csv,139,844,Jalen Duren,REB,UNDER,59.3%,DO NOT BET,B,✅ HIT,58.67,0.6196941093134102,0.5356757887878173,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6001318391562294,1.0,0.9934
AI Picks by Srini underdog - March 12 2026.csv,202,845,De'Aaron Fox,FTM,UNDER,59.3%,DO NOT BET,B,❌ MISS,59.12,0.6141123199680363,0.5354879926857261,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.6501016260162601,1.0,0.9721
AI Picks by Srini underdog - March 13 2026.csv,139,846,OG Anunoby,REB,UNDER,60.2%,DO NOT BET,B,❌ MISS,60.05,0.6031706814953484,0.5354860194214429,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4040975609756097,1.0,0.9938
AI Picks by Srini underdog - March 13 2026.csv,168,847,Ace Bailey,REB,UNDER,59.1%,DO NOT BET,B,✅ HIT,58.89,0.6167204898577177,0.5354248933281247,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5787456445993031,1.0,0.9903
AI Picks by Srini underdog - March 14 2026.csv,100,848,Stephon Castle,AST,UNDER,61.1%,DO NOT BET,C,❌ MISS,60.85,0.5935617647095656,0.5353564314616208,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5273835920177383,1.0,0.9956
AI Picks by Srini underdog - March 12 2026.csv,117,849,Shai Gilgeous-Alexander,PR,UNDER,59.5%,DO NOT BET,D,❌ MISS,62.72,0.5714391713162611,0.5352733818412876,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.42644415917843387,1.0,0.995
AI Picks by Srini underdog - March 14 2026.csv,81,850,Jamal Murray,PA,UNDER,62.2%,DO NOT BET,D,✅ HIT,62.04,0.5791778572423087,0.5351047509349223,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.5251016260162601,1.0,0.9957
AI Picks by Srini underdog - March 10 2026.csv,271,851,Onyeka Okongwu,3PM,OVER,57.00%,DO NOT BET,S,✅ HIT,57.88,0.6274158866301378,0.5346551886921402,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.691567944250871,1.0,0.9958
AI Picks by Srini underdog - March 14 2026.csv,114,852,Kevin Porter Jr.,REB,UNDER,60.5%,DO NOT BET,B,❌ MISS,60.17,0.6004461421999554,0.5346325000720781,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.3668021680216802,1.0,0.9935
AI Picks by Srini underdog - March 11 2026.csv,155,853,Miles Bridges,3PM,OVER,58.30%,DO NOT BET,S,✅ HIT,57.9,0.627046513807838,0.5345680015564187,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.6501742160278745,1.0,0.9828
AI Picks by Srini underdog - March 10 2026.csv,192,854,Austin Reaves,AST,OVER,62.10%,DO NOT BET,C,✅ HIT,60.24,0.5993934651860481,0.5344834282087453,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5575505967825636,1.0,0.9839
AI Picks by Srini underdog - March 14 2026.csv,104,855,LaMelo Ball,FGA,OVER,61.5%,DO NOT BET,D,❌ MISS,60.72,0.5937370282405762,0.5344764689647505,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.5640975609756097,1.0,0.9839
AI Picks by Srini underdog - March 14 2026.csv,137,856,Luka Dončić,3PM,OVER,59.7%,DO NOT BET,S,✅ HIT,59.64,0.6062496269142438,0.5343527773688699,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.3885553470919324,1.0,0.9949
AI Picks by Srini underdog - March 11 2026.csv,108,857,Anthony Edwards,RA,UNDER,58.60%,DO NOT BET,C,✅ HIT,59.92,0.6027195684612268,0.5341989121572367,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6243163340724316,1.0,0.9919
AI Picks by Srini underdog - March 13 2026.csv,126,858,Anthony Edwards,PTS,UNDER,59.7%,DO NOT BET,D,❌ MISS,60.51,0.5957507473510874,0.5341798817994619,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6243163340724316,1.0,0.9886
AI Picks by Srini underdog - March 11 2026.csv,111,859,Nikola Jokić,REB,UNDER,59.90%,DO NOT BET,B,✅ HIT,59.74,0.6046729217844178,0.5340924450283501,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4297199638663053,1.0,0.993
AI Picks by Srini underdog - March 15 2026.csv,89,860,Brandon Ingram,AST,OVER,58.9%,DO NOT BET,C,❌ MISS,61.05,0.589138364857385,0.5340102735454377,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5593495934959349,1.0,0.9928
AI Picks by Srini underdog - March 13 2026.csv,121,861,Kawhi Leonard,PA,UNDER,63.5%,DO NOT BET,D,✅ HIT,60.65,0.5935398147157298,0.5338131119778935,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.633921200750469,1.0,0.9769
AI Picks by Srini underdog - March 12 2026.csv,161,862,Bam Adebayo,RA,UNDER,60.7%,DO NOT BET,C,✅ HIT,60.45,0.595806430988943,0.5337573605677479,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.48343495934959346,1.0,0.9926
AI Picks by Srini underdog - March 14 2026.csv,98,863,Darius Garland,PTS,OVER,58.6%,DO NOT BET,D,✅ HIT,60.93,0.590089426257943,0.5337110322631599,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6147531231409875,1.0,0.9693
AI Picks by Srini underdog - March 14 2026.csv,127,864,Miles Bridges,RA,UNDER,57.7%,DO NOT BET,C,✅ HIT,59.91,0.6018503566567711,0.5335574718849538,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6501742160278745,1.0,0.984
AI Picks by Srini underdog - March 14 2026.csv,116,865,Paolo Banchero,PTS,UNDER,62.5%,DO NOT BET,D,❌ MISS,60.14,0.5989941736221007,0.5334593626983124,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9966
AI Picks by Srini underdog - March 12 2026.csv,165,866,Jalen Suggs,RA,UNDER,60.6%,DO NOT BET,C,❌ MISS,60.26,0.5975326755833037,0.5334268201657347,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5149974052932018,1.0,0.9708
AI Picks by Srini underdog - March 12 2026.csv,107,867,CJ McCollum,PA,OVER,59.3%,DO NOT BET,D,❌ MISS,63.39,0.5606998362230742,0.5334151381896256,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4440214158239143,1.0,0.9855
AI Picks by Srini underdog - March 13 2026.csv,113,868,Josh Giddey,AST,OVER,62.3%,DO NOT BET,C,✅ HIT,61.29,0.5853231616053526,0.5333652538168976,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.42409756097560974,1.0,0.9558
AI Picks by Srini underdog - March 10 2026.csv,248,869,Jalen Johnson,3PM,UNDER,56.60%,DO NOT BET,S,❌ MISS,58.48,0.618341700467868,0.5333441236498673,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.6164260826281732,1.0,0.9918
AI Picks by Srini underdog - March 11 2026.csv,101,870,Jalen Suggs,RA,UNDER,60.00%,DO NOT BET,C,✅ HIT,60.34,0.5963026755833039,0.5332389409608286,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5149974052932018,1.0,0.987
AI Picks by Srini underdog - March 14 2026.csv,188,871,Derrick White,3PM,OVER,57.8%,DO NOT BET,S,✅ HIT,57.66,0.6276248645627741,0.5331090671618461,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.6723577235772358,1.0,0.984
AI Picks by Srini underdog - March 12 2026.csv,225,872,Jaime Jaquez Jr.,3PM,OVER,58.1%,DO NOT BET,S,❌ MISS,58.32,0.6194986566649809,0.5328729035878035,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5787456445993031,1.0,0.9883
AI Picks by Srini underdog - March 12 2026.csv,200,873,Kevin Porter Jr.,SB,UNDER,58.7%,DO NOT BET,A,❌ MISS,59.15,0.6096816221034429,0.5328373968719006,0.6069806560134566,0.6088002636783125,0.49407702047654983,0.3668021680216802,1.0,0.9936
AI Picks by Srini underdog - March 12 2026.csv,180,874,Jalen Green,RA,UNDER,62.2%,DO NOT BET,C,✅ HIT,59.95,0.6002714309889429,0.5328369805984123,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.48343495934959346,1.0,0.9799
AI Picks by Srini underdog - March 11 2026.csv,152,875,Ace Bailey,3PM,OVER,59.00%,DO NOT BET,S,✅ HIT,58.05,0.6225786566649808,0.5328106834043622,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5787456445993031,1.0,0.9887
AI Picks by Srini underdog - March 15 2026.csv,121,876,Chet Holmgren,FTM,UNDER,59.6%,DO NOT BET,B,✅ HIT,59.41,0.606403454483927,0.5326943555032696,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.5516629711751663,1.0,0.9944
AI Picks by Srini underdog - March 11 2026.csv,90,877,Amen Thompson,PR,OVER,64.30%,DO NOT BET,D,❌ MISS,60.82,0.5896473163740276,0.532582682245361,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4609756097560975,1.0,0.9637
AI Picks by Srini underdog - March 10 2026.csv,223,878,LeBron James,3PM,UNDER,57.60%,DO NOT BET,S,NO GAME,59.26,0.6078954201183298,0.5325173441748308,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4779132791327913,1.0,0.9919
AI Picks by Srini underdog - March 15 2026.csv,86,879,Chet Holmgren,PTS,UNDER,58.9%,DO NOT BET,D,❌ MISS,61.11,0.586030411061361,0.5324488191743424,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5516629711751663,1.0,0.9939
AI Picks by Srini underdog - March 12 2026.csv,138,880,Jayson Tatum,PA,OVER,62.6%,DO NOT BET,D,NO GAME,61.5,0.5812645781095175,0.5323326791317257,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.5334688346883468,1.0,0.9935
AI Picks by Srini underdog - March 13 2026.csv,156,881,Deni Avdija,3PM,OVER,58.3%,DO NOT BET,S,❌ MISS,59.18,0.6083635135854346,0.5322099841333553,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4724442138038401,1.0,0.9646
AI Picks by Srini underdog - March 14 2026.csv,156,882,Kyle Kuzma,3PM,UNDER,57.8%,DO NOT BET,S,✅ HIT,58.77,0.613102892362407,0.5321560237635323,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5227380015735641,1.0,0.9928
AI Picks by Srini underdog - March 12 2026.csv,236,883,VJ Edgecombe,REB,OVER,60.9%,DO NOT BET,B,✅ HIT,57.89,0.6232356814953481,0.5320145079539136,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5840975609756097,1.0,0.9875
AI Picks by Srini underdog - March 15 2026.csv,128,884,Donovan Mitchell,REB,UNDER,58.6%,DO NOT BET,B,✅ HIT,59.12,0.6087230392189256,0.5319849601988041,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5138211382113821,1.0,0.9942
